ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2025-12-07T23:00:00.415230186Z,2025-12-07T23:00:00.329466795Z,0,1,42264412,T,A,0,-0.090000000,21,0,14856,219544,CL:BZ J6-K6
2025-12-07T23:00:00.465238342Z,2025-12-07T23:00:00.426141641Z,0,1,240384,T,A,0,60.150000000,1,0,14193,222188,CLF6
2025-12-07T23:00:00.505746630Z,2025-12-07T23:00:00.478457071Z,0,1,240384,T,B,0,60.190000000,2,0,14522,223112,CLF6
2025-12-07T23:00:00.521649292Z,2025-12-07T23:00:00.510760627Z,0,1,447685,T,B,0,58.980000000,2,128,15280,223594,CLZ6
2025-12-07T23:00:00.521649292Z,2025-12-07T23:00:00.510760627Z,0,1,94735,T,N,0,-3.550000000,2,0,15280,223594,CLZ6-BZZ6
2025-12-07T23:00:00.664366609Z,2025-12-07T23:00:00.662684475Z,0,1,240384,T,A,0,60.140000000,1,0,15060,224360,CLF6
2025-12-07T23:00:00.758424698Z,2025-12-07T23:00:00.755925647Z,0,1,240384,T,A,0,60.120000000,1,0,15143,224545,CLF6
2025-12-07T23:00:00.994756349Z,2025-12-07T23:00:00.992936135Z,0,1,240384,T,B,0,60.140000000,1,0,15003,225022,CLF6
2025-12-07T23:00:01.055836652Z,2025-12-07T23:00:01.002977177Z,0,1,240384,T,N,0,60.180000000,1,0,16343,225300,CLF6
2025-12-07T23:00:01.055836652Z,2025-12-07T23:00:01.002977177Z,0,1,328214,T,N,0,39.350000000,1,0,16343,225300,CL:C1 HO-CL F6
2025-12-07T23:00:01.060248226Z,2025-12-07T23:00:01.011025097Z,0,1,240384,T,A,0,60.130000000,1,0,14955,225637,CLF6
2025-12-07T23:00:01.099335847Z,2025-12-07T23:00:01.097327119Z,0,1,175670,T,A,0,-3.840000000,21,0,14550,227257,CLH6-BZH6
2025-12-07T23:00:01.688160193Z,2025-12-07T23:00:01.686436617Z,0,1,240384,T,A,0,60.130000000,2,0,15184,228569,CLF6
2025-12-07T23:00:02.710752677Z,2025-12-07T23:00:02.709596773Z,0,1,240384,T,B,0,60.160000000,1,0,14893,229978,CLF6
2025-12-07T23:00:02.710752677Z,2025-12-07T23:00:02.709596773Z,0,1,240384,T,B,0,60.170000000,1,0,14893,229978,CLF6
2025-12-07T23:00:02.795203850Z,2025-12-07T23:00:02.793546995Z,0,1,240384,T,N,0,60.170000000,1,0,15102,230069,CLF6
2025-12-07T23:00:02.795203850Z,2025-12-07T23:00:02.793546995Z,0,1,383438,T,B,0,59.880000000,1,0,15102,230069,CLG6
2025-12-07T23:00:02.795203850Z,2025-12-07T23:00:02.793546995Z,0,1,383438,T,B,0,59.890000000,1,0,15102,230069,CLG6
2025-12-07T23:00:02.795203850Z,2025-12-07T23:00:02.793546995Z,0,1,215490,T,N,0,0.290000000,1,0,15102,230069,CLF6-CLG6
2025-12-07T23:00:05.263170258Z,2025-12-07T23:00:05.257458029Z,0,1,240384,T,N,0,60.170000000,1,0,17038,233764,CLF6
2025-12-07T23:00:05.263170258Z,2025-12-07T23:00:05.257458029Z,0,1,91224,T,N,0,17.490000000,1,0,17038,233764,CL:C1 RB-CL F6
2025-12-07T23:00:05.271401704Z,2025-12-07T23:00:05.265699323Z,0,1,175670,T,N,0,-3.840000000,1,0,14739,233888,CLH6-BZH6
2025-12-07T23:00:05.271401704Z,2025-12-07T23:00:05.265699323Z,0,1,97820,T,A,0,-3.720000000,1,0,14739,233888,CLJ6-BZJ6
2025-12-07T23:00:05.271401704Z,2025-12-07T23:00:05.265699323Z,0,1,42283438,T,N,0,-0.120000000,1,0,14739,233888,CL:BZ H6-J6
2025-12-07T23:00:05.274903331Z,2025-12-07T23:00:05.268669875Z,0,1,240384,T,A,0,60.180000000,1,128,15497,234010,CLF6
2025-12-07T23:00:05.274903331Z,2025-12-07T23:00:05.268669875Z,0,1,215490,T,N,0,0.290000000,1,0,15497,234010,CLF6-CLG6
2025-12-07T23:00:05.274903331Z,2025-12-07T23:00:05.268669875Z,0,1,383438,T,N,0,59.890000000,1,0,15497,234010,CLG6
2025-12-07T23:00:05.285956791Z,2025-12-07T23:00:05.284732789Z,0,1,106641,T,A,0,17.730000000,1,0,14398,234340,CL:C1 RB-CL G6
2025-12-07T23:00:05.455205704Z,2025-12-07T23:00:05.453537705Z,0,1,383438,T,B,0,59.890000000,1,128,14549,234712,CLG6
2025-12-07T23:00:05.455205704Z,2025-12-07T23:00:05.453537705Z,0,1,215490,T,N,0,0.290000000,1,0,14549,234712,CLF6-CLG6
2025-12-07T23:00:05.455205704Z,2025-12-07T23:00:05.453537705Z,0,1,240384,T,N,0,60.180000000,1,0,14549,234712,CLF6
2025-12-07T23:00:06.703436729Z,2025-12-07T23:00:06.701578627Z,0,1,240384,T,N,0,60.180000000,1,0,14963,235347,CLF6
2025-12-07T23:00:06.703436729Z,2025-12-07T23:00:06.701578627Z,0,1,42014959,T,N,0,-3.700000000,1,0,14963,235347,CLF6-BZG6
2025-12-07T23:00:07.539709371Z,2025-12-07T23:00:07.538009555Z,0,1,240384,T,A,0,60.160000000,5,0,14647,235517,CLF6
2025-12-07T23:00:07.539709371Z,2025-12-07T23:00:07.538009555Z,0,1,215490,T,N,0,0.290000000,1,0,14647,235517,CLF6-CLG6
2025-12-07T23:00:07.539709371Z,2025-12-07T23:00:07.538009555Z,0,1,383438,T,N,0,59.870000000,1,0,14647,235517,CLG6
2025-12-07T23:00:08.344854840Z,2025-12-07T23:00:08.344104111Z,0,1,240384,T,B,0,60.160000000,1,0,14598,236088,CLF6
2025-12-07T23:00:17.456471268Z,2025-12-07T23:00:17.455024511Z,0,1,240384,T,B,0,60.180000000,1,0,14361,239120,CLF6
2025-12-07T23:00:17.457153231Z,2025-12-07T23:00:17.456390089Z,0,1,240384,T,B,0,60.180000000,2,0,14580,239122,CLF6
2025-12-07T23:00:18.416851874Z,2025-12-07T23:00:18.416210327Z,0,1,240384,T,B,0,60.180000000,1,0,19903,239165,CLF6
2025-12-07T23:00:18.417920559Z,2025-12-07T23:00:18.416887155Z,0,1,240384,T,B,0,60.180000000,1,0,13716,239172,CLF6
2025-12-07T23:00:19.401430772Z,2025-12-07T23:00:19.400538515Z,0,1,383438,T,A,0,59.870000000,1,0,14864,239251,CLG6
2025-12-07T23:00:21.381428499Z,2025-12-07T23:00:21.380589171Z,0,1,240384,T,B,0,60.180000000,1,0,14726,239406,CLF6
2025-12-07T23:00:21.476330285Z,2025-12-07T23:00:21.475664209Z,0,1,383438,T,A,0,59.880000000,1,0,14737,239429,CLG6
2025-12-07T23:00:21.477069953Z,2025-12-07T23:00:21.475698269Z,0,1,215490,T,B,0,0.300000000,1,0,14570,239433,CLF6-CLG6
2025-12-07T23:00:25.903170004Z,2025-12-07T23:00:25.902088637Z,0,1,240384,T,A,0,60.180000000,1,0,14893,240306,CLF6
2025-12-07T23:00:25.929132755Z,2025-12-07T23:00:25.928434639Z,0,1,240384,T,A,0,60.180000000,1,0,14623,240366,CLF6
2025-12-07T23:00:25.929665043Z,2025-12-07T23:00:25.928466489Z,0,1,305812,T,B,0,0.530000000,1,0,13631,240368,CLF6-CLH6
2025-12-07T23:00:25.940201834Z,2025-12-07T23:00:25.939598389Z,0,1,240384,T,A,0,60.180000000,1,0,14670,240388,CLF6
2025-12-07T23:00:25.940848080Z,2025-12-07T23:00:25.939624405Z,0,1,215490,T,B,0,0.300000000,2,0,14465,240390,CLF6-CLG6
2025-12-07T23:00:26.144055355Z,2025-12-07T23:00:26.143165465Z,0,1,240384,T,A,0,60.180000000,2,0,14866,240665,CLF6
2025-12-07T23:00:26.159756075Z,2025-12-07T23:00:26.159072599Z,0,1,383438,T,A,0,59.870000000,1,0,14847,240780,CLG6
2025-12-07T23:00:26.244513255Z,2025-12-07T23:00:26.243864589Z,0,1,240384,T,A,0,60.170000000,1,0,15120,240870,CLF6
2025-12-07T23:00:26.245106135Z,2025-12-07T23:00:26.243926603Z,0,1,215490,T,B,0,0.300000000,1,0,14995,240872,CLF6-CLG6
2025-12-07T23:00:26.245698485Z,2025-12-07T23:00:26.244275605Z,0,1,215490,T,B,0,0.300000000,1,0,15053,240874,CLF6-CLG6
2025-12-07T23:00:26.291142444Z,2025-12-07T23:00:26.290095805Z,0,1,240384,T,A,0,60.170000000,2,0,15013,240920,CLF6
2025-12-07T23:00:26.291433432Z,2025-12-07T23:00:26.290118651Z,0,1,215490,T,B,0,0.300000000,2,0,13712,240926,CLF6-CLG6
2025-12-07T23:00:26.292038975Z,2025-12-07T23:00:26.290420079Z,0,1,215490,T,B,0,0.300000000,1,0,14548,240928,CLF6-CLG6
2025-12-07T23:00:30.287796954Z,2025-12-07T23:00:30.285731817Z,0,1,240384,T,N,0,60.180000000,2,0,15274,242153,CLF6
2025-12-07T23:00:30.287796954Z,2025-12-07T23:00:30.285731817Z,0,1,328214,T,N,0,39.360000000,2,0,15274,242153,CL:C1 HO-CL F6
2025-12-07T23:00:30.366235999Z,2025-12-07T23:00:30.365376245Z,0,1,240384,T,A,0,60.180000000,3,0,14843,242316,CLF6
2025-12-07T23:00:30.739344931Z,2025-12-07T23:00:30.738379067Z,0,1,240384,T,N,0,60.190000000,1,0,15230,242409,CLF6
2025-12-07T23:00:30.739344931Z,2025-12-07T23:00:30.738379067Z,0,1,328214,T,N,0,39.360000000,1,0,15230,242409,CL:C1 HO-CL F6
2025-12-07T23:00:32.664229215Z,2025-12-07T23:00:32.662884797Z,0,1,240384,T,B,0,60.170000000,1,0,15038,243345,CLF6
2025-12-07T23:00:33.657206339Z,2025-12-07T23:00:33.656410215Z,0,1,240384,T,B,0,60.180000000,1,0,16923,243732,CLF6
2025-12-07T23:00:35.006545041Z,2025-12-07T23:00:35.004650263Z,0,1,175670,T,A,0,-3.820000000,1,0,18097,244049,CLH6-BZH6
2025-12-07T23:00:37.320904360Z,2025-12-07T23:00:37.320050617Z,0,1,383438,T,B,0,59.880000000,1,0,17019,244843,CLG6
2025-12-07T23:00:37.605862649Z,2025-12-07T23:00:37.605041715Z,0,1,240384,T,B,0,60.180000000,1,0,22594,244856,CLF6
2025-12-07T23:00:39.077509714Z,2025-12-07T23:00:39.075979785Z,0,1,240384,T,N,0,60.190000000,1,0,15236,245702,CLF6
2025-12-07T23:00:39.077509714Z,2025-12-07T23:00:39.075979785Z,0,1,42032795,T,N,0,-0.002500000,1,0,15236,245702,CLF6-MCLF6
2025-12-07T23:00:40.401406983Z,2025-12-07T23:00:40.400855953Z,0,1,240384,T,B,0,60.190000000,1,0,13971,246319,CLF6
2025-12-07T23:00:40.641677435Z,2025-12-07T23:00:40.641017347Z,0,1,240384,T,B,0,60.190000000,1,0,15506,246404,CLF6
2025-12-07T23:00:40.642383743Z,2025-12-07T23:00:40.641683865Z,0,1,240384,T,B,0,60.190000000,6,0,14337,246410,CLF6
2025-12-07T23:00:40.667518419Z,2025-12-07T23:00:40.666819321Z,0,1,240384,T,A,0,60.190000000,1,0,14198,246561,CLF6
2025-12-07T23:00:42.073638963Z,2025-12-07T23:00:42.072727065Z,0,1,240384,T,A,0,60.190000000,1,0,14658,247947,CLF6
2025-12-07T23:00:42.074092082Z,2025-12-07T23:00:42.072755461Z,0,1,305812,T,B,0,0.530000000,1,0,14819,247949,CLF6-CLH6
2025-12-07T23:00:42.089524745Z,2025-12-07T23:00:42.088804841Z,0,1,240384,T,A,0,60.190000000,1,0,14371,247970,CLF6
2025-12-07T23:00:42.090038349Z,2025-12-07T23:00:42.088815343Z,0,1,305812,T,B,0,0.530000000,1,0,14436,247972,CLF6-CLH6
2025-12-07T23:00:42.090741631Z,2025-12-07T23:00:42.088837461Z,0,1,165527,T,B,0,0.130000000,1,0,14721,247974,CLH6-CLJ6
2025-12-07T23:00:42.091204442Z,2025-12-07T23:00:42.088953193Z,0,1,94374,T,B,0,-3.540000000,9,0,15454,247976,CLM6-BZM6
2025-12-07T23:00:42.117208752Z,2025-12-07T23:00:42.116239261Z,0,1,240384,T,A,0,60.190000000,1,0,14331,248086,CLF6
2025-12-07T23:00:42.117428081Z,2025-12-07T23:00:42.116249937Z,0,1,305812,T,B,0,0.530000000,1,0,15103,248088,CLF6-CLH6
2025-12-07T23:00:42.117959348Z,2025-12-07T23:00:42.116259441Z,0,1,165527,T,B,0,0.130000000,1,0,14744,248090,CLH6-CLJ6
2025-12-07T23:00:42.138430448Z,2025-12-07T23:00:42.137828231Z,0,1,240384,T,A,0,60.190000000,1,0,14233,248292,CLF6
2025-12-07T23:00:42.138904325Z,2025-12-07T23:00:42.137840461Z,0,1,305812,T,B,0,0.530000000,1,0,15276,248294,CLF6-CLH6
2025-12-07T23:00:42.139340119Z,2025-12-07T23:00:42.137848601Z,0,1,94374,T,B,0,-3.540000000,1,0,14406,248296,CLM6-BZM6
2025-12-07T23:00:42.161311735Z,2025-12-07T23:00:42.160744033Z,0,1,240384,T,A,0,60.190000000,1,0,13405,248401,CLF6
2025-12-07T23:00:42.161783631Z,2025-12-07T23:00:42.160778305Z,0,1,305812,T,B,0,0.530000000,1,0,14783,248404,CLF6-CLH6
2025-12-07T23:00:42.162275325Z,2025-12-07T23:00:42.160799425Z,0,1,165527,T,B,0,0.130000000,1,0,14988,248406,CLH6-CLJ6
2025-12-07T23:00:42.225244134Z,2025-12-07T23:00:42.224663989Z,0,1,240384,T,A,0,60.190000000,1,0,14673,248428,CLF6
2025-12-07T23:00:42.225923334Z,2025-12-07T23:00:42.224699413Z,0,1,305812,T,B,0,0.530000000,1,0,14918,248432,CLF6-CLH6
2025-12-07T23:00:47.727051657Z,2025-12-07T23:00:47.725872583Z,0,1,165527,T,B,0,0.130000000,1,0,14990,249864,CLH6-CLJ6
2025-12-07T23:00:47.765043074Z,2025-12-07T23:00:47.764345615Z,0,1,383438,T,A,0,59.880000000,1,0,14302,249887,CLG6
2025-12-07T23:00:47.765544075Z,2025-12-07T23:00:47.764362145Z,0,1,305812,T,B,0,0.530000000,1,0,14439,249891,CLF6-CLH6
2025-12-07T23:00:47.766068975Z,2025-12-07T23:00:47.764425923Z,0,1,165527,T,B,0,0.130000000,1,0,14549,249893,CLH6-CLJ6
2025-12-07T23:00:47.769439735Z,2025-12-07T23:00:47.768723829Z,0,1,240384,T,B,0,60.200000000,1,0,15013,249907,CLF6
2025-12-07T23:00:47.820929939Z,2025-12-07T23:00:47.820109441Z,0,1,165527,T,B,0,0.130000000,1,0,14299,250005,CLH6-CLJ6
2025-12-07T23:00:47.871835887Z,2025-12-07T23:00:47.871163063Z,0,1,305812,T,B,0,0.530000000,1,0,14573,250074,CLF6-CLH6
2025-12-07T23:00:47.984857151Z,2025-12-07T23:00:47.984188313Z,0,1,240384,T,A,0,60.190000000,1,0,14734,250164,CLF6
2025-12-07T23:00:47.985361838Z,2025-12-07T23:00:47.984202693Z,0,1,305812,T,B,0,0.530000000,1,0,15131,250166,CLF6-CLH6
2025-12-07T23:00:48.031595965Z,2025-12-07T23:00:48.030883495Z,0,1,240384,T,A,0,60.190000000,1,0,14663,250272,CLF6
2025-12-07T23:00:48.138116826Z,2025-12-07T23:00:48.137115315Z,0,1,305812,T,B,0,0.530000000,1,0,15434,250501,CLF6-CLH6
2025-12-07T23:00:48.274996875Z,2025-12-07T23:00:48.273972975Z,0,1,240384,T,A,0,60.190000000,1,0,14376,250618,CLF6
2025-12-07T23:00:48.275681228Z,2025-12-07T23:00:48.273996379Z,0,1,305812,T,B,0,0.530000000,1,0,14785,250621,CLF6-CLH6
2025-12-07T23:00:48.739158673Z,2025-12-07T23:00:48.738144493Z,0,1,383438,T,A,0,59.900000000,1,0,14638,251524,CLG6
2025-12-07T23:00:49.450793812Z,2025-12-07T23:00:49.449914239Z,0,1,240384,T,A,0,60.190000000,1,0,14782,252258,CLF6
2025-12-07T23:00:52.478494004Z,2025-12-07T23:00:52.477681021Z,0,1,240384,T,B,0,60.200000000,1,0,18625,253951,CLF6
2025-12-07T23:00:53.921724652Z,2025-12-07T23:00:53.921223759Z,0,1,240384,T,B,0,60.200000000,1,0,18145,253979,CLF6
2025-12-07T23:00:55.499255043Z,2025-12-07T23:00:55.498702231Z,0,1,240384,T,B,0,60.200000000,2,0,15513,254397,CLF6
2025-12-07T23:00:55.518791812Z,2025-12-07T23:00:55.517936963Z,0,1,305812,T,B,0,0.530000000,1,0,15648,254432,CLF6-CLH6
2025-12-07T23:00:55.564312794Z,2025-12-07T23:00:55.563754611Z,0,1,240384,T,A,0,60.190000000,1,0,16147,254528,CLF6
2025-12-07T23:00:58.176984460Z,2025-12-07T23:00:58.175861823Z,0,1,240384,T,N,0,60.190000000,1,0,15347,255959,CLF6
2025-12-07T23:00:58.176984460Z,2025-12-07T23:00:58.175861823Z,0,1,91224,T,B,0,17.070000000,1,128,15347,255959,CL:C1 RB-CL F6
2025-12-07T23:01:00.017284520Z,2025-12-07T23:01:00.016320649Z,0,1,42015144,T,A,0,0.030000000,1,0,14563,256433,CL:BF J6-K6-M6
2025-12-07T23:01:00.120806109Z,2025-12-07T23:01:00.119990803Z,0,1,240384,T,A,0,60.180000000,1,0,14273,257194,CLF6
2025-12-07T23:01:03.205074686Z,2025-12-07T23:01:03.203195537Z,0,1,240384,T,N,0,60.200000000,2,0,15282,258761,CLF6
2025-12-07T23:01:03.205074686Z,2025-12-07T23:01:03.203195537Z,0,1,328214,T,N,0,39.360000000,2,0,15282,258761,CL:C1 HO-CL F6
2025-12-07T23:01:03.211857053Z,2025-12-07T23:01:03.211280473Z,0,1,240384,T,A,0,60.180000000,1,0,14689,258984,CLF6
2025-12-07T23:01:04.585233577Z,2025-12-07T23:01:04.584559489Z,0,1,240384,T,A,0,60.180000000,1,0,14686,259275,CLF6
2025-12-07T23:01:06.126444761Z,2025-12-07T23:01:06.125863729Z,0,1,240384,T,A,0,60.190000000,1,0,16223,259847,CLF6
2025-12-07T23:01:07.025049011Z,2025-12-07T23:01:07.024387203Z,0,1,240384,T,B,0,60.200000000,1,0,15575,259911,CLF6
2025-12-07T23:01:07.407850076Z,2025-12-07T23:01:07.406938777Z,0,1,383438,T,A,0,59.880000000,2,0,14324,259957,CLG6
2025-12-07T23:01:07.409282621Z,2025-12-07T23:01:07.407866903Z,0,1,240384,T,A,0,60.180000000,1,128,14816,259968,CLF6
2025-12-07T23:01:07.409282621Z,2025-12-07T23:01:07.407866903Z,0,1,42032795,T,N,0,-0.002500000,1,0,14816,259968,CLF6-MCLF6
2025-12-07T23:01:07.410362180Z,2025-12-07T23:01:07.407892497Z,0,1,383438,T,A,0,59.870000000,2,0,15012,259984,CLG6
2025-12-07T23:01:07.410362180Z,2025-12-07T23:01:07.407892497Z,0,1,191166,T,N,0,59.650000000,1,0,15012,259984,CLH6
2025-12-07T23:01:07.410362180Z,2025-12-07T23:01:07.407892497Z,0,1,250742,T,N,0,0.220000000,1,0,15012,259984,CLG6-CLH6
2025-12-07T23:01:07.411721491Z,2025-12-07T23:01:07.409632209Z,0,1,240384,T,A,0,60.170000000,1,0,15246,260076,CLF6
2025-12-07T23:01:07.412770371Z,2025-12-07T23:01:07.411727605Z,0,1,240384,T,A,0,60.170000000,5,0,15476,260114,CLF6
2025-12-07T23:01:07.456516218Z,2025-12-07T23:01:07.455602297Z,0,1,182572,T,A,0,-0.130000000,1,0,14998,260438,CLZ6-CLM7
2025-12-07T23:01:10.336987819Z,2025-12-07T23:01:10.336447839Z,0,1,240384,T,A,0,60.160000000,1,0,15301,261893,CLF6
2025-12-07T23:01:10.337522910Z,2025-12-07T23:01:10.336997989Z,0,1,240384,T,A,0,60.160000000,3,0,14616,261895,CLF6
2025-12-07T23:01:10.338156031Z,2025-12-07T23:01:10.337590455Z,0,1,240384,T,A,0,60.160000000,1,0,15188,261903,CLF6
2025-12-07T23:01:10.338615364Z,2025-12-07T23:01:10.338040601Z,0,1,240384,T,A,0,60.160000000,1,0,14782,261907,CLF6
2025-12-07T23:01:17.144399033Z,2025-12-07T23:01:17.143413837Z,0,1,240384,T,A,0,60.160000000,2,0,14945,262939,CLF6
2025-12-07T23:01:18.165460262Z,2025-12-07T23:01:18.164570567Z,0,1,383438,T,A,0,59.860000000,1,0,14841,263774,CLG6
2025-12-07T23:01:20.193833711Z,2025-12-07T23:01:20.192606149Z,0,1,383438,T,A,0,59.850000000,3,0,18484,263979,CLG6
2025-12-07T23:01:20.193833711Z,2025-12-07T23:01:20.192606149Z,0,1,250742,T,N,0,0.220000000,1,0,18484,263979,CLG6-CLH6
2025-12-07T23:01:20.193833711Z,2025-12-07T23:01:20.192606149Z,0,1,191166,T,N,0,59.630000000,1,0,18484,263979,CLH6
2025-12-07T23:01:20.194463599Z,2025-12-07T23:01:20.193852711Z,0,1,240384,T,A,0,60.150000000,1,0,15185,263987,CLF6
2025-12-07T23:01:20.194978923Z,2025-12-07T23:01:20.193878573Z,0,1,383438,T,B,0,59.850000000,2,0,14490,263992,CLG6
2025-12-07T23:01:20.698223071Z,2025-12-07T23:01:20.697700977Z,0,1,383438,T,B,0,59.850000000,1,0,16481,264179,CLG6
2025-12-07T23:01:21.529949247Z,2025-12-07T23:01:21.529311849Z,0,1,383438,T,B,0,59.850000000,1,0,22367,264217,CLG6
2025-12-07T23:01:21.530433591Z,2025-12-07T23:01:21.529954637Z,0,1,383438,T,B,0,59.850000000,1,0,17563,264219,CLG6
2025-12-07T23:01:25.771407098Z,2025-12-07T23:01:25.770684431Z,0,1,383438,T,B,0,59.850000000,1,0,16618,264286,CLG6
2025-12-07T23:01:29.608304611Z,2025-12-07T23:01:29.607681125Z,0,1,240384,T,A,0,60.150000000,4,0,17498,264347,CLF6
2025-12-07T23:01:29.609020166Z,2025-12-07T23:01:29.608326527Z,0,1,240384,T,B,0,60.150000000,5,0,17064,264358,CLF6
2025-12-07T23:01:30.356940087Z,2025-12-07T23:01:30.354897791Z,0,1,240384,T,A,0,60.140000000,14,0,19218,264800,CLF6
2025-12-07T23:01:30.356940087Z,2025-12-07T23:01:30.354897791Z,0,1,240384,T,A,0,60.130000000,14,0,19218,264800,CLF6
2025-12-07T23:01:30.356940087Z,2025-12-07T23:01:30.354897791Z,0,1,240384,T,A,0,60.120000000,22,0,19218,264800,CLF6
2025-12-07T23:01:30.356940087Z,2025-12-07T23:01:30.354897791Z,0,1,383438,T,N,0,59.840000000,3,0,19218,264800,CLG6
2025-12-07T23:01:30.356940087Z,2025-12-07T23:01:30.354897791Z,0,1,383438,T,N,0,59.830000000,12,0,19218,264800,CLG6
2025-12-07T23:01:30.356940087Z,2025-12-07T23:01:30.354897791Z,0,1,215490,T,N,0,0.290000000,15,0,19218,264800,CLF6-CLG6
2025-12-07T23:01:30.358462297Z,2025-12-07T23:01:30.356947037Z,0,1,383438,T,A,0,59.830000000,1,128,14929,264812,CLG6
2025-12-07T23:01:30.358462297Z,2025-12-07T23:01:30.356947037Z,0,1,191166,T,N,0,59.610000000,1,0,14929,264812,CLH6
2025-12-07T23:01:30.358462297Z,2025-12-07T23:01:30.356947037Z,0,1,250742,T,N,0,0.220000000,1,0,14929,264812,CLG6-CLH6
2025-12-07T23:01:30.363399679Z,2025-12-07T23:01:30.361838823Z,0,1,240384,T,A,0,60.110000000,2,0,14874,265128,CLF6
2025-12-07T23:01:30.435497223Z,2025-12-07T23:01:30.434840247Z,0,1,240384,T,B,0,60.130000000,1,0,14612,266427,CLF6
2025-12-07T23:01:30.435988509Z,2025-12-07T23:01:30.435506363Z,0,1,240384,T,A,0,60.120000000,1,0,15124,266444,CLF6
2025-12-07T23:01:30.436635193Z,2025-12-07T23:01:30.436027503Z,0,1,240384,T,A,0,60.120000000,1,0,15657,266465,CLF6
2025-12-07T23:01:30.437215977Z,2025-12-07T23:01:30.436645907Z,0,1,240384,T,A,0,60.110000000,1,0,14530,266483,CLF6
2025-12-07T23:01:30.988806891Z,2025-12-07T23:01:30.988245267Z,0,1,240384,T,B,0,60.110000000,1,0,14541,267397,CLF6
2025-12-07T23:01:32.350847891Z,2025-12-07T23:01:32.348690795Z,0,1,240384,T,N,0,60.100000000,11,0,15398,267573,CLF6
2025-12-07T23:01:32.350847891Z,2025-12-07T23:01:32.348690795Z,0,1,191166,T,N,0,59.570000000,1,0,15398,267573,CLH6
2025-12-07T23:01:32.350847891Z,2025-12-07T23:01:32.348690795Z,0,1,383438,T,A,0,59.800000000,3,0,15398,267573,CLG6
2025-12-07T23:01:32.350847891Z,2025-12-07T23:01:32.348690795Z,0,1,383438,T,A,0,59.790000000,11,0,15398,267573,CLG6
2025-12-07T23:01:32.350847891Z,2025-12-07T23:01:32.348690795Z,0,1,215490,T,N,0,0.310000000,10,0,15398,267573,CLF6-CLG6
2025-12-07T23:01:32.350847891Z,2025-12-07T23:01:32.348690795Z,0,1,42322444,T,N,0,0.080000000,1,0,15398,267573,CL:BF F6-G6-H6
2025-12-07T23:01:32.352235993Z,2025-12-07T23:01:32.350873317Z,0,1,383438,T,A,0,59.780000000,2,0,15304,267590,CLG6
2025-12-07T23:01:32.353034402Z,2025-12-07T23:01:32.350925059Z,0,1,383438,T,N,0,59.790000000,1,0,14473,267596,CLG6
2025-12-07T23:01:32.353034402Z,2025-12-07T23:01:32.350925059Z,0,1,191166,T,B,0,59.570000000,1,128,14473,267596,CLH6
2025-12-07T23:01:32.353034402Z,2025-12-07T23:01:32.350925059Z,0,1,250742,T,N,0,0.220000000,1,0,14473,267596,CLG6-CLH6
2025-12-07T23:01:32.354516150Z,2025-12-07T23:01:32.351829703Z,0,1,383438,T,N,0,59.790000000,1,0,15336,267634,CLG6
2025-12-07T23:01:32.354516150Z,2025-12-07T23:01:32.351829703Z,0,1,215490,T,N,0,0.310000000,1,0,15336,267634,CLF6-CLG6
2025-12-07T23:01:32.354516150Z,2025-12-07T23:01:32.351829703Z,0,1,240384,T,B,0,60.100000000,1,128,15336,267634,CLF6
2025-12-07T23:01:32.355614002Z,2025-12-07T23:01:32.352145587Z,0,1,240384,T,A,0,60.090000000,2,0,14286,267642,CLF6
2025-12-07T23:01:32.355629515Z,2025-12-07T23:01:32.352145587Z,0,1,240384,T,A,0,60.090000000,5,0,11984,267643,CLF6
2025-12-07T23:01:32.356539593Z,2025-12-07T23:01:32.353687433Z,0,1,383438,T,B,0,59.790000000,1,0,14407,267686,CLG6
2025-12-07T23:01:32.357157977Z,2025-12-07T23:01:32.353866791Z,0,1,383438,T,B,0,59.790000000,2,0,14670,267713,CLG6
2025-12-07T23:01:32.359810971Z,2025-12-07T23:01:32.356912411Z,0,1,50706,T,A,0,0.400000000,1,0,15158,267864,CLG6-CLK6
2025-12-07T23:01:32.361071622Z,2025-12-07T23:01:32.359812943Z,0,1,240384,T,A,0,60.090000000,1,0,15418,267956,CLF6
2025-12-07T23:01:32.415536311Z,2025-12-07T23:01:32.415088345Z,0,1,383438,T,B,0,59.790000000,1,0,14289,268152,CLG6
2025-12-07T23:01:32.416144366Z,2025-12-07T23:01:32.415736489Z,0,1,240384,T,A,0,60.090000000,1,0,14871,268159,CLF6
2025-12-07T23:01:32.474225806Z,2025-12-07T23:01:32.473783095Z,0,1,383438,T,B,0,59.790000000,1,0,14551,268270,CLG6
2025-12-07T23:01:32.475965826Z,2025-12-07T23:01:32.475524477Z,0,1,240384,T,A,0,60.090000000,1,0,14403,268284,CLF6
2025-12-07T23:01:32.616007475Z,2025-12-07T23:01:32.615300407Z,0,1,305812,T,B,0,0.530000000,1,0,13508,268949,CLF6-CLH6
2025-12-07T23:01:32.778643750Z,2025-12-07T23:01:32.777855209Z,0,1,305812,T,N,0,0.530000000,1,0,15659,269041,CLF6-CLH6
2025-12-07T23:01:32.778643750Z,2025-12-07T23:01:32.777855209Z,0,1,240384,T,N,0,60.090000000,1,0,15659,269041,CLF6
